t_ms,pwm,enc_izq,enc_der
17277.0,-80.0,25426.0,25914.0
17287.0,-80.0,25413.0,25902.0
17297.0,-80.0,25400.0,25891.0
17307.0,-80.0,25388.0,25879.0
17317.0,-80.0,25375.0,25867.0
17327.0,-80.0,25362.0,25856.0
17337.0,-80.0,25349.0,25844.0
17347.0,-80.0,25337.0,25833.0
17357.0,-80.0,25324.0,25821.0
17367.0,-80.0,25311.0,25809.0
17377.0,-80.0,25299.0,25798.0
17387.0,-80.0,25286.0,25786.0
17397.0,-80.0,25273.0,25775.0
17407.0,-80.0,25261.0,25763.0
17417.0,-80.0,25248.0,25751.0
17427.0,-80.0,25235.0,25740.0
17437.0,-80.0,25223.0,25728.0
17447.0,-80.0,25210.0,25716.0
17457.0,-80.0,25197.0,25705.0
17467.0,-80.0,25184.0,25693.0
17477.0,-80.0,25172.0,25682.0
17487.0,-80.0,25159.0,25670.0
17497.0,-80.0,25146.0,25658.0
17507.0,-80.0,25133.0,25647.0
17517.0,-80.0,25121.0,25635.0
17527.0,-80.0,25108.0,25623.0
17537.0,-80.0,25095.0,25612.0
17547.0,-80.0,25083.0,25600.0
17557.0,-80.0,25070.0,25588.0
17567.0,-80.0,25057.0,25577.0
17577.0,-80.0,25045.0,25565.0
17587.0,-80.0,25032.0,25553.0
17597.0,-80.0,25019.0,25542.0
17607.0,-80.0,25006.0,25530.0
17617.0,-80.0,24994.0,25518.0
17627.0,-80.0,24981.0,25507.0
17637.0,-80.0,24968.0,25495.0
17647.0,-80.0,24956.0,25483.0
17657.0,-80.0,24943.0,25472.0
17667.0,-80.0,24930.0,25460.0
17677.0,-80.0,24917.0,25448.0
17687.0,-80.0,24905.0,25437.0
17697.0,-80.0,24892.0,25425.0
17707.0,-80.0,24879.0,25413.0
17717.0,-80.0,24867.0,25402.0
17727.0,-80.0,24854.0,25390.0
17737.0,-80.0,24841.0,25378.0
17747.0,-80.0,24828.0,25367.0
17757.0,-80.0,24816.0,25355.0
17767.0,-80.0,24803.0,25343.0
17777.0,-80.0,24790.0,25332.0
17787.0,-80.0,24777.0,25320.0
17797.0,-80.0,24765.0,25308.0
17807.0,-80.0,24752.0,25297.0
17817.0,-80.0,24739.0,25285.0
17827.0,-80.0,24727.0,25273.0
17837.0,-80.0,24714.0,25262.0
17847.0,-80.0,24701.0,25250.0
17857.0,-80.0,24688.0,25238.0
17867.0,-80.0,24676.0,25227.0
17877.0,-80.0,24663.0,25215.0
17887.0,-80.0,24650.0,25203.0
17897.0,-80.0,24637.0,25192.0
17907.0,-80.0,24625.0,25180.0
17917.0,-80.0,24612.0,25168.0
17927.0,-80.0,24599.0,25157.0
17937.0,-80.0,24587.0,25145.0
17947.0,-80.0,24574.0,25133.0
17957.0,-80.0,24561.0,25121.0
17967.0,-80.0,24548.0,25110.0
17977.0,-80.0,24536.0,25098.0
17987.0,-80.0,24523.0,25086.0
17997.0,-80.0,24510.0,25075.0
18007.0,-120.0,24497.0,25063.0
18017.0,-120.0,24484.0,25051.0
18027.0,-120.0,24470.0,25037.0
18037.0,-120.0,24454.0,25023.0
18047.0,-120.0,24438.0,25007.0
18057.0,-120.0,24422.0,24991.0
18067.0,-120.0,24404.0,24975.0
18077.0,-120.0,24387.0,24958.0
18087.0,-120.0,24369.0,24940.0
18097.0,-120.0,24350.0,24923.0
18107.0,-120.0,24331.0,24905.0
18117.0,-120.0,24312.0,24886.0
18127.0,-120.0,24293.0,24868.0
18137.0,-120.0,24274.0,24849.0
18147.0,-120.0,24254.0,24831.0
18157.0,-120.0,24234.0,24812.0
18167.0,-120.0,24214.0,24793.0
18177.0,-120.0,24194.0,24773.0
18187.0,-120.0,24174.0,24754.0
18197.0,-120.0,24154.0,24735.0
18207.0,-120.0,24134.0,24716.0
18217.0,-120.0,24114.0,24696.0
18227.0,-120.0,24094.0,24677.0
18237.0,-120.0,24073.0,24657.0
18247.0,-120.0,24053.0,24638.0
18257.0,-120.0,24033.0,24618.0
18267.0,-120.0,24012.0,24598.0
18277.0,-120.0,23992.0,24579.0
18287.0,-120.0,23971.0,24559.0
18297.0,-120.0,23951.0,24539.0
18307.0,-120.0,23930.0,24520.0
18317.0,-120.0,23910.0,24500.0
18327.0,-120.0,23889.0,24480.0
18337.0,-120.0,23869.0,24461.0
18347.0,-120.0,23848.0,24441.0
18357.0,-120.0,23827.0,24421.0
18367.0,-120.0,23807.0,24401.0
18377.0,-120.0,23786.0,24381.0
18387.0,-120.0,23766.0,24362.0
18397.0,-120.0,23745.0,24342.0
18407.0,-120.0,23724.0,24322.0
18417.0,-120.0,23704.0,24302.0
18427.0,-120.0,23683.0,24282.0
18437.0,-120.0,23662.0,24263.0
18447.0,-120.0,23642.0,24243.0
18457.0,-120.0,23621.0,24223.0
18467.0,-120.0,23600.0,24203.0
18477.0,-120.0,23580.0,24183.0
18487.0,-120.0,23559.0,24164.0
18497.0,-120.0,23539.0,24144.0
18507.0,-120.0,23518.0,24124.0
18517.0,-120.0,23497.0,24104.0
18527.0,-120.0,23476.0,24084.0
18537.0,-120.0,23456.0,24065.0
18547.0,-120.0,23435.0,24045.0
18557.0,-120.0,23414.0,24025.0
18567.0,-120.0,23394.0,24005.0
18577.0,-120.0,23373.0,23985.0
18587.0,-120.0,23352.0,23965.0
18597.0,-120.0,23332.0,23945.0
18607.0,-120.0,23311.0,23926.0
18617.0,-120.0,23290.0,23906.0
18627.0,-120.0,23270.0,23886.0
18637.0,-120.0,23249.0,23866.0
18647.0,-120.0,23228.0,23846.0
18657.0,-120.0,23207.0,23827.0
18667.0,-120.0,23187.0,23807.0
18677.0,-120.0,23166.0,23787.0
18687.0,-120.0,23145.0,23767.0
18697.0,-120.0,23125.0,23747.0
18707.0,-120.0,23104.0,23727.0
18717.0,-120.0,23083.0,23708.0
18727.0,-120.0,23063.0,23688.0
18737.0,-120.0,23042.0,23668.0
18747.0,-120.0,23021.0,23648.0
18757.0,-120.0,23000.0,23628.0
18767.0,-120.0,22980.0,23608.0
18777.0,-120.0,22959.0,23588.0
18787.0,-120.0,22938.0,23569.0
18797.0,-120.0,22917.0,23549.0
18807.0,-120.0,22897.0,23529.0
18817.0,-120.0,22876.0,23509.0
18827.0,-120.0,22855.0,23489.0
18837.0,-120.0,22835.0,23469.0
18847.0,-120.0,22814.0,23449.0
18857.0,-120.0,22793.0,23429.0
18867.0,-120.0,22772.0,23410.0
18877.0,-120.0,22752.0,23390.0
18887.0,-120.0,22731.0,23370.0
18897.0,-120.0,22710.0,23350.0
18907.0,-120.0,22690.0,23330.0
18917.0,-120.0,22669.0,23310.0
18927.0,-120.0,22648.0,23290.0
18937.0,-120.0,22627.0,23270.0
18947.0,-120.0,22607.0,23250.0
18957.0,-120.0,22586.0,23230.0
18967.0,-120.0,22565.0,23211.0
18977.0,-120.0,22545.0,23191.0
18987.0,-120.0,22524.0,23171.0
18997.0,-120.0,22503.0,23151.0
19007.0,-120.0,22482.0,23131.0
19017.0,-120.0,22462.0,23111.0
19027.0,-120.0,22441.0,23091.0
19037.0,-120.0,22420.0,23071.0
19047.0,-120.0,22400.0,23051.0
19057.0,-120.0,22379.0,23031.0
19067.0,-120.0,22358.0,23011.0
19077.0,-120.0,22337.0,22991.0
19087.0,-120.0,22317.0,22972.0
19097.0,-120.0,22296.0,22952.0
19107.0,-120.0,22275.0,22932.0
19117.0,-120.0,22254.0,22912.0
19127.0,-120.0,22234.0,22892.0
19137.0,-120.0,22213.0,22872.0
19147.0,-120.0,22192.0,22852.0
19157.0,-120.0,22171.0,22832.0
19167.0,-120.0,22151.0,22812.0
19177.0,-120.0,22130.0,22792.0
19187.0,-120.0,22109.0,22772.0
19197.0,-120.0,22089.0,22752.0
19207.0,-120.0,22068.0,22733.0
19217.0,-120.0,22047.0,22713.0
19227.0,-120.0,22026.0,22693.0
19237.0,-120.0,22006.0,22673.0
19247.0,-120.0,21985.0,22653.0
19257.0,-120.0,21964.0,22633.0
19267.0,-120.0,21944.0,22613.0
19277.0,-120.0,21923.0,22593.0
19287.0,-120.0,21902.0,22573.0
19297.0,-120.0,21881.0,22553.0
19307.0,-120.0,21861.0,22533.0
19317.0,-120.0,21840.0,22513.0
19327.0,-120.0,21819.0,22494.0
19337.0,-120.0,21799.0,22474.0
19347.0,-120.0,21778.0,22454.0
19357.0,-120.0,21757.0,22434.0
19367.0,-120.0,21736.0,22414.0
19377.0,-120.0,21716.0,22394.0
19387.0,-120.0,21695.0,22374.0
19397.0,-120.0,21674.0,22354.0
19407.0,-120.0,21654.0,22334.0
19417.0,-120.0,21633.0,22314.0
19427.0,-120.0,21612.0,22295.0
19437.0,-120.0,21592.0,22275.0
19447.0,-120.0,21571.0,22255.0
19457.0,-120.0,21550.0,22235.0
19467.0,-120.0,21530.0,22215.0
19477.0,-120.0,21509.0,22195.0
19487.0,-120.0,21488.0,22175.0
19497.0,-120.0,21467.0,22155.0
19507.0,-120.0,21447.0,22135.0
19517.0,-120.0,21426.0,22116.0
19527.0,-120.0,21405.0,22096.0
19537.0,-120.0,21385.0,22076.0
19547.0,-120.0,21364.0,22056.0
19557.0,-120.0,21343.0,22036.0
19567.0,-120.0,21322.0,22016.0
19577.0,-120.0,21302.0,21996.0
19587.0,-120.0,21281.0,21976.0
19597.0,-120.0,21260.0,21956.0
19607.0,-120.0,21239.0,21937.0
19617.0,-120.0,21219.0,21917.0
19627.0,-120.0,21198.0,21897.0
19637.0,-120.0,21177.0,21877.0
19647.0,-120.0,21157.0,21857.0
19657.0,-120.0,21136.0,21837.0
19667.0,-120.0,21115.0,21817.0
19677.0,-120.0,21094.0,21797.0
19687.0,-120.0,21074.0,21777.0
19697.0,-120.0,21053.0,21757.0
19707.0,-120.0,21032.0,21738.0
19717.0,-120.0,21012.0,21720.0
19727.0,-120.0,20991.0,21700.0
19737.0,-120.0,20970.0,21680.0
19747.0,-120.0,20949.0,21660.0
19757.0,-120.0,20928.0,21640.0
19767.0,-120.0,20908.0,21620.0
19777.0,-120.0,20887.0,21600.0
19787.0,-120.0,20866.0,21580.0
19797.0,-120.0,20845.0,21560.0
19807.0,-120.0,20825.0,21540.0
19817.0,-120.0,20804.0,21520.0
19827.0,-120.0,20783.0,21500.0
19837.0,-120.0,20762.0,21480.0
19847.0,-120.0,20742.0,21460.0
19857.0,-120.0,20721.0,21441.0
19867.0,-120.0,20700.0,21421.0
19877.0,-120.0,20680.0,21401.0
19887.0,-120.0,20659.0,21381.0
19897.0,-120.0,20638.0,21361.0
19907.0,-120.0,20617.0,21341.0
19917.0,-120.0,20597.0,21321.0
19927.0,-120.0,20576.0,21301.0
19937.0,-120.0,20555.0,21281.0
19947.0,-120.0,20534.0,21261.0
19957.0,-120.0,20514.0,21241.0
19967.0,-120.0,20493.0,21221.0
19977.0,-120.0,20472.0,21201.0
19987.0,-120.0,20451.0,21181.0
19997.0,-120.0,20431.0,21161.0
20007.0,-120.0,20410.0,21141.0
20017.0,-120.0,20389.0,21121.0
20027.0,-120.0,20369.0,21101.0
20037.0,-120.0,20348.0,21081.0
20047.0,-120.0,20327.0,21061.0
20057.0,-120.0,20306.0,21041.0
20067.0,-120.0,20286.0,21021.0
20077.0,-120.0,20265.0,21001.0
20087.0,-120.0,20244.0,20981.0
20097.0,-120.0,20223.0,20961.0
20107.0,-120.0,20203.0,20941.0
20117.0,-120.0,20182.0,20921.0
20127.0,-120.0,20161.0,20901.0
20137.0,-120.0,20141.0,20881.0
20147.0,-120.0,20120.0,20861.0
20157.0,-120.0,20099.0,20841.0
20167.0,-120.0,20078.0,20821.0
20177.0,-120.0,20058.0,20801.0
20187.0,-120.0,20037.0,20781.0
20197.0,-120.0,20016.0,20762.0
20207.0,-120.0,19996.0,20742.0
20217.0,-120.0,19975.0,20722.0
20227.0,-120.0,19954.0,20702.0
20237.0,-120.0,19933.0,20682.0
20247.0,-120.0,19913.0,20662.0
20257.0,-120.0,19892.0,20642.0
20267.0,-120.0,19871.0,20622.0
20277.0,-120.0,19850.0,20602.0
20287.0,-120.0,19830.0,20582.0
20297.0,-120.0,19809.0,20562.0
20307.0,-120.0,19788.0,20542.0
20317.0,-120.0,19768.0,20522.0
20327.0,-120.0,19747.0,20502.0
20337.0,-120.0,19726.0,20482.0
20347.0,-120.0,19706.0,20462.0
20357.0,-120.0,19685.0,20442.0
20367.0,-120.0,19664.0,20422.0
20377.0,-120.0,19644.0,20402.0
20387.0,-120.0,19623.0,20382.0
20397.0,-120.0,19602.0,20362.0
20407.0,-120.0,19582.0,20343.0
20417.0,-120.0,19561.0,20323.0
20427.0,-120.0,19540.0,20303.0
20437.0,-120.0,19519.0,20283.0
20447.0,-120.0,19499.0,20263.0
20457.0,-120.0,19478.0,20243.0
20467.0,-120.0,19458.0,20223.0
20477.0,-120.0,19437.0,20203.0
20487.0,-120.0,19416.0,20183.0
20497.0,-120.0,19395.0,20163.0
20507.0,-120.0,19375.0,20143.0
20517.0,-120.0,19354.0,20123.0
20527.0,-120.0,19333.0,20103.0
20537.0,-120.0,19313.0,20083.0
20547.0,-120.0,19292.0,20063.0
20557.0,-120.0,19271.0,20044.0
20567.0,-120.0,19251.0,20024.0
20577.0,-120.0,19230.0,20004.0
20587.0,-120.0,19209.0,19984.0
20597.0,-120.0,19188.0,19964.0
20607.0,-120.0,19168.0,19944.0
20617.0,-120.0,19147.0,19924.0
20627.0,-120.0,19126.0,19904.0
20637.0,-120.0,19106.0,19884.0
20647.0,-120.0,19085.0,19864.0
20657.0,-120.0,19064.0,19844.0
20667.0,-120.0,19043.0,19824.0
20677.0,-120.0,19023.0,19804.0
20687.0,-120.0,19002.0,19784.0
20697.0,-120.0,18981.0,19764.0
20707.0,-120.0,18961.0,19744.0
20717.0,-120.0,18940.0,19724.0
20727.0,-120.0,18919.0,19704.0
20737.0,-120.0,18898.0,19684.0
20747.0,-120.0,18878.0,19664.0
20757.0,-120.0,18857.0,19644.0
20767.0,-120.0,18836.0,19625.0
20777.0,-120.0,18815.0,19604.0
20787.0,-120.0,18795.0,19584.0
20797.0,-120.0,18774.0,19565.0
20807.0,-120.0,18753.0,19545.0
20817.0,-120.0,18733.0,19525.0
20827.0,-120.0,18712.0,19505.0
20837.0,-120.0,18691.0,19485.0
20847.0,-120.0,18671.0,19465.0
20857.0,-120.0,18650.0,19445.0
20867.0,-120.0,18629.0,19425.0
20877.0,-120.0,18608.0,19405.0
20887.0,-120.0,18588.0,19385.0
20897.0,-120.0,18567.0,19365.0
20907.0,-120.0,18546.0,19345.0
20917.0,-120.0,18526.0,19325.0
20927.0,-120.0,18505.0,19305.0
20937.0,-120.0,18484.0,19285.0
20947.0,-120.0,18464.0,19265.0
20957.0,-120.0,18443.0,19245.0
20967.0,-120.0,18422.0,19225.0
20977.0,-120.0,18401.0,19205.0
20987.0,-120.0,18381.0,19185.0
20997.0,-120.0,18360.0,19165.0
21007.0,-160.0,18339.0,19145.0
21017.0,-160.0,18318.0,19124.0
21027.0,-160.0,18296.0,19103.0
21037.0,-160.0,18273.0,19080.0
21047.0,-160.0,18249.0,19056.0
21057.0,-160.0,18224.0,19032.0
21067.0,-160.0,18199.0,19007.0
21077.0,-160.0,18174.0,18982.0
21087.0,-160.0,18148.0,18957.0
21097.0,-160.0,18121.0,18931.0
21107.0,-160.0,18095.0,18904.0
21117.0,-160.0,18068.0,18878.0
21127.0,-160.0,18041.0,18851.0
21137.0,-160.0,18014.0,18824.0
21147.0,-160.0,17986.0,18797.0
21157.0,-160.0,17959.0,18770.0
21167.0,-160.0,17931.0,18742.0
21177.0,-160.0,17904.0,18715.0
21187.0,-160.0,17876.0,18687.0
21197.0,-160.0,17848.0,18660.0
21207.0,-160.0,17820.0,18632.0
21217.0,-160.0,17792.0,18604.0
21227.0,-160.0,17764.0,18576.0
21237.0,-160.0,17735.0,18548.0
21247.0,-160.0,17707.0,18520.0
21257.0,-160.0,17679.0,18492.0
21267.0,-160.0,17650.0,18464.0
21277.0,-160.0,17622.0,18436.0
21287.0,-160.0,17594.0,18408.0
21297.0,-160.0,17565.0,18380.0
21307.0,-160.0,17537.0,18352.0
21317.0,-160.0,17508.0,18324.0
21327.0,-160.0,17480.0,18295.0
21337.0,-160.0,17451.0,18267.0
21347.0,-160.0,17423.0,18239.0
21357.0,-160.0,17394.0,18211.0
21367.0,-160.0,17366.0,18183.0
21377.0,-160.0,17337.0,18154.0
21387.0,-160.0,17309.0,18126.0
21397.0,-160.0,17280.0,18098.0
21407.0,-160.0,17252.0,18069.0
21417.0,-160.0,17223.0,18041.0
21427.0,-160.0,17194.0,18013.0
21437.0,-160.0,17166.0,17985.0
21447.0,-160.0,17137.0,17956.0
21457.0,-160.0,17109.0,17928.0
21467.0,-160.0,17080.0,17900.0
21477.0,-160.0,17051.0,17872.0
21487.0,-160.0,17023.0,17843.0
21497.0,-160.0,16994.0,17815.0
21507.0,-160.0,16965.0,17787.0
21517.0,-160.0,16937.0,17758.0
21527.0,-160.0,16908.0,17730.0
21537.0,-160.0,16880.0,17702.0
21547.0,-160.0,16851.0,17673.0
21557.0,-160.0,16822.0,17645.0
21567.0,-160.0,16793.0,17617.0
21577.0,-160.0,16765.0,17588.0
21587.0,-160.0,16736.0,17560.0
21597.0,-160.0,16708.0,17532.0
21607.0,-160.0,16679.0,17503.0
21617.0,-160.0,16650.0,17475.0
21627.0,-160.0,16622.0,17446.0
21637.0,-160.0,16593.0,17418.0
21647.0,-160.0,16564.0,17390.0
21657.0,-160.0,16536.0,17361.0
21667.0,-160.0,16507.0,17333.0
21677.0,-160.0,16478.0,17305.0
21687.0,-160.0,16450.0,17276.0
21697.0,-160.0,16421.0,17248.0
21707.0,-160.0,16392.0,17219.0
21717.0,-160.0,16364.0,17191.0
21727.0,-160.0,16335.0,17162.0
21737.0,-160.0,16306.0,17134.0
21747.0,-160.0,16278.0,17106.0
21757.0,-160.0,16249.0,17077.0
21767.0,-160.0,16220.0,17049.0
21777.0,-160.0,16192.0,17021.0
21787.0,-160.0,16163.0,16992.0
21797.0,-160.0,16134.0,16964.0
21807.0,-160.0,16106.0,16935.0
21817.0,-160.0,16077.0,16907.0
21827.0,-160.0,16049.0,16878.0
21837.0,-160.0,16020.0,16850.0
21847.0,-160.0,15991.0,16822.0
21857.0,-160.0,15963.0,16793.0
21867.0,-160.0,15934.0,16765.0
21877.0,-160.0,15905.0,16737.0
21887.0,-160.0,15877.0,16708.0
21897.0,-160.0,15848.0,16680.0
21907.0,-160.0,15820.0,16651.0
21917.0,-160.0,15791.0,16623.0
21927.0,-160.0,15762.0,16595.0
21937.0,-160.0,15734.0,16566.0
21947.0,-160.0,15705.0,16540.0
21957.0,-160.0,15676.0,16512.0
21967.0,-160.0,15648.0,16483.0
21977.0,-160.0,15619.0,16455.0
21987.0,-160.0,15590.0,16427.0
21997.0,-160.0,15562.0,16398.0
22007.0,-160.0,15533.0,16370.0
22017.0,-160.0,15505.0,16342.0
22027.0,-160.0,15476.0,16313.0
22037.0,-160.0,15447.0,16285.0
22047.0,-160.0,15419.0,16257.0
22057.0,-160.0,15390.0,16228.0
22067.0,-160.0,15361.0,16200.0
22077.0,-160.0,15332.0,16172.0
22087.0,-160.0,15304.0,16143.0
22097.0,-160.0,15275.0,16115.0
22107.0,-160.0,15247.0,16087.0
22117.0,-160.0,15218.0,16058.0
22127.0,-160.0,15189.0,16030.0
22137.0,-160.0,15161.0,16001.0
22147.0,-160.0,15132.0,15973.0
22157.0,-160.0,15103.0,15945.0
22167.0,-160.0,15074.0,15916.0
22177.0,-160.0,15046.0,15888.0
22187.0,-160.0,15017.0,15860.0
22197.0,-160.0,14988.0,15831.0
22207.0,-160.0,14960.0,15803.0
22217.0,-160.0,14931.0,15774.0
22227.0,-160.0,14902.0,15746.0
22237.0,-160.0,14874.0,15718.0
22247.0,-160.0,14845.0,15689.0
22257.0,-160.0,14816.0,15661.0
22267.0,-160.0,14787.0,15632.0
22277.0,-160.0,14759.0,15604.0
22287.0,-160.0,14730.0,15576.0
22297.0,-160.0,14701.0,15547.0
22307.0,-160.0,14673.0,15519.0
22317.0,-160.0,14644.0,15491.0
22327.0,-160.0,14615.0,15462.0
22337.0,-160.0,14587.0,15434.0
22347.0,-160.0,14558.0,15405.0
22357.0,-160.0,14529.0,15377.0
22367.0,-160.0,14501.0,15348.0
22377.0,-160.0,14472.0,15320.0
22387.0,-160.0,14443.0,15292.0
22397.0,-160.0,14415.0,15263.0
22407.0,-160.0,14386.0,15235.0
22417.0,-160.0,14357.0,15206.0
22427.0,-160.0,14328.0,15178.0
22437.0,-160.0,14300.0,15150.0
22447.0,-160.0,14271.0,15121.0
22457.0,-160.0,14242.0,15093.0
22467.0,-160.0,14214.0,15065.0
22477.0,-160.0,14185.0,15036.0
22487.0,-160.0,14156.0,15008.0
22497.0,-160.0,14128.0,14979.0
22507.0,-160.0,14099.0,14951.0
22517.0,-160.0,14070.0,14923.0
22527.0,-160.0,14042.0,14894.0
22537.0,-160.0,14013.0,14866.0
22547.0,-160.0,13984.0,14837.0
22557.0,-160.0,13956.0,14809.0
22567.0,-160.0,13927.0,14781.0
22577.0,-160.0,13898.0,14752.0
22587.0,-160.0,13870.0,14724.0
22597.0,-160.0,13841.0,14695.0
22607.0,-160.0,13813.0,14667.0
22617.0,-160.0,13784.0,14639.0
22627.0,-160.0,13755.0,14610.0
22637.0,-160.0,13726.0,14582.0
22647.0,-160.0,13698.0,14554.0
22657.0,-160.0,13669.0,14525.0
22667.0,-160.0,13640.0,14497.0
22677.0,-160.0,13612.0,14469.0
22687.0,-160.0,13583.0,14440.0
22697.0,-160.0,13555.0,14412.0
22707.0,-160.0,13526.0,14383.0
22717.0,-160.0,13497.0,14355.0
22727.0,-160.0,13469.0,14327.0
22737.0,-160.0,13440.0,14298.0
22747.0,-160.0,13411.0,14270.0
22757.0,-160.0,13382.0,14241.0
22767.0,-160.0,13354.0,14213.0
22777.0,-160.0,13325.0,14185.0
22787.0,-160.0,13296.0,14156.0
22797.0,-160.0,13268.0,14128.0
22807.0,-160.0,13239.0,14099.0
22817.0,-160.0,13210.0,14071.0
22827.0,-160.0,13182.0,14043.0
22837.0,-160.0,13153.0,14014.0
22847.0,-160.0,13124.0,13986.0
22857.0,-160.0,13095.0,13958.0
22867.0,-160.0,13067.0,13929.0
22877.0,-160.0,13038.0,13901.0
22887.0,-160.0,13009.0,13872.0
22897.0,-160.0,12981.0,13844.0
22907.0,-160.0,12952.0,13815.0
22917.0,-160.0,12923.0,13787.0
22927.0,-160.0,12894.0,13758.0
22937.0,-160.0,12866.0,13730.0
22947.0,-160.0,12837.0,13702.0
22957.0,-160.0,12808.0,13673.0
22967.0,-160.0,12779.0,13645.0
22977.0,-160.0,12751.0,13616.0
22987.0,-160.0,12722.0,13588.0
22997.0,-160.0,12693.0,13559.0
23007.0,-160.0,12665.0,13531.0
23017.0,-160.0,12636.0,13502.0
23027.0,-160.0,12607.0,13474.0
23037.0,-160.0,12578.0,13445.0
23047.0,-160.0,12549.0,13417.0
23057.0,-160.0,12521.0,13388.0
23067.0,-160.0,12492.0,13360.0
23077.0,-160.0,12463.0,13331.0
23087.0,-160.0,12435.0,13303.0
23097.0,-160.0,12406.0,13274.0
23107.0,-160.0,12377.0,13246.0
23117.0,-160.0,12349.0,13217.0
23127.0,-160.0,12320.0,13189.0
23137.0,-160.0,12291.0,13160.0
23147.0,-160.0,12262.0,13132.0
23157.0,-160.0,12234.0,13103.0
23167.0,-160.0,12205.0,13075.0
23177.0,-160.0,12176.0,13046.0
23187.0,-160.0,12148.0,13018.0
23197.0,-160.0,12119.0,12989.0
23207.0,-160.0,12090.0,12961.0
23217.0,-160.0,12061.0,12932.0
23227.0,-160.0,12033.0,12904.0
23237.0,-160.0,12004.0,12875.0
23247.0,-160.0,11975.0,12847.0
23257.0,-160.0,11947.0,12819.0
23267.0,-160.0,11918.0,12790.0
23277.0,-160.0,11889.0,12762.0
23287.0,-160.0,11861.0,12733.0
23297.0,-160.0,11832.0,12705.0
23307.0,-160.0,11803.0,12676.0
23317.0,-160.0,11775.0,12648.0
23327.0,-160.0,11746.0,12619.0
23337.0,-160.0,11717.0,12591.0
23347.0,-160.0,11689.0,12562.0
23357.0,-160.0,11660.0,12534.0
23367.0,-160.0,11631.0,12505.0
23377.0,-160.0,11603.0,12477.0
23387.0,-160.0,11574.0,12448.0
23397.0,-160.0,11545.0,12420.0
23407.0,-160.0,11516.0,12392.0
23417.0,-160.0,11488.0,12363.0
23427.0,-160.0,11459.0,12335.0
23437.0,-160.0,11430.0,12306.0
23447.0,-160.0,11402.0,12278.0
23457.0,-160.0,11373.0,12249.0
23467.0,-160.0,11344.0,12221.0
23477.0,-160.0,11316.0,12192.0
23487.0,-160.0,11287.0,12164.0
23497.0,-160.0,11258.0,12135.0
23507.0,-160.0,11229.0,12107.0
23517.0,-160.0,11201.0,12079.0
23527.0,-160.0,11172.0,12050.0
23537.0,-160.0,11143.0,12021.0
23547.0,-160.0,11115.0,11993.0
23557.0,-160.0,11086.0,11965.0
23567.0,-160.0,11057.0,11936.0
23577.0,-160.0,11029.0,11908.0
23587.0,-160.0,11000.0,11879.0
23597.0,-160.0,10971.0,11851.0
23607.0,-160.0,10942.0,11822.0
23617.0,-160.0,10914.0,11794.0
23627.0,-160.0,10885.0,11765.0
23637.0,-160.0,10856.0,11737.0
23647.0,-160.0,10828.0,11708.0
23657.0,-160.0,10799.0,11680.0
23667.0,-160.0,10770.0,11651.0
23677.0,-160.0,10742.0,11623.0
23687.0,-160.0,10713.0,11594.0
23697.0,-160.0,10684.0,11566.0
23707.0,-160.0,10655.0,11537.0
23717.0,-160.0,10627.0,11509.0
23727.0,-160.0,10598.0,11480.0
23737.0,-160.0,10569.0,11452.0
23747.0,-160.0,10541.0,11423.0
23757.0,-160.0,10512.0,11394.0
23767.0,-160.0,10483.0,11366.0
23777.0,-160.0,10455.0,11337.0
23787.0,-160.0,10426.0,11309.0
23797.0,-160.0,10397.0,11280.0
23807.0,-160.0,10368.0,11252.0
23817.0,-160.0,10340.0,11223.0
23827.0,-160.0,10311.0,11195.0
23837.0,-160.0,10282.0,11166.0
23847.0,-160.0,10254.0,11138.0
23857.0,-160.0,10225.0,11109.0
23867.0,-160.0,10196.0,11081.0
23877.0,-160.0,10168.0,11052.0
23887.0,-160.0,10139.0,11024.0
23897.0,-160.0,10110.0,10995.0
23907.0,-160.0,10082.0,10967.0
23917.0,-160.0,10053.0,10938.0
23927.0,-160.0,10024.0,10910.0
23937.0,-160.0,9996.0,10881.0
23947.0,-160.0,9967.0,10853.0
23957.0,-160.0,9938.0,10824.0
23967.0,-160.0,9910.0,10795.0
23977.0,-160.0,9881.0,10767.0
23987.0,-160.0,9852.0,10738.0
23997.0,-160.0,9823.0,10710.0
24007.0,0.0,9795.0,10681.0
24017.0,0.0,9768.0,10655.0
24027.0,0.0,9746.0,10633.0
24037.0,0.0,9727.0,10615.0
24047.0,0.0,9711.0,10599.0
24057.0,0.0,9697.0,10586.0
24067.0,0.0,9686.0,10574.0
24077.0,0.0,9675.0,10564.0
24087.0,0.0,9666.0,10555.0
24097.0,0.0,9657.0,10547.0
24107.0,0.0,9650.0,10539.0
24117.0,0.0,9642.0,10532.0
24127.0,0.0,9636.0,10526.0
24137.0,0.0,9629.0,10519.0
24147.0,0.0,9623.0,10514.0
24157.0,0.0,9617.0,10508.0
24167.0,0.0,9612.0,10503.0
24177.0,0.0,9607.0,10498.0
24187.0,0.0,9602.0,10493.0
24197.0,0.0,9597.0,10489.0
24207.0,0.0,9593.0,10485.0
24217.0,0.0,9589.0,10482.0
24227.0,0.0,9585.0,10478.0
24237.0,0.0,9581.0,10475.0
24247.0,0.0,9578.0,10472.0
24257.0,0.0,9575.0,10470.0
24267.0,0.0,9572.0,10468.0
