t_ms,gy_dps,ang_acc_deg
9194.0,5.916,176.7124
9204.0,5.916,176.8678
9214.0,5.5649,177.0793
9224.0,5.3206,177.2624
9234.0,5.1756,177.0679
9244.0,4.7939,176.5309
9254.0,4.1603,176.6769
9264.0,4.0534,177.0647
9274.0,3.4809,176.901
9284.0,2.7023,176.9643
9294.0,2.3053,176.7228
9304.0,1.8702,176.66
9314.0,1.7328,176.7386
9324.0,1.0992,176.7798
9334.0,0.7023,176.7125
9344.0,0.1679,176.8447
9354.0,-0.4046,176.6891
9364.0,-0.7939,176.7371
9374.0,-1.4351,176.6887
9384.0,-1.4504,176.5124
9394.0,-2.0916,176.6344
9404.0,-2.374,176.4639
9414.0,-2.6183,176.974
9424.0,-2.7405,176.4001
9434.0,-3.2824,176.3774
9444.0,-3.3969,176.6663
9454.0,-3.6794,176.6008
9464.0,-3.7099,176.8333
9474.0,-3.9008,176.5468
9484.0,-3.9008,176.4897
9494.0,-4.0076,176.7255
9504.0,-3.9313,176.4594
9514.0,-4.1679,176.8697
9524.0,-3.9618,176.4557
9534.0,-4.0229,176.5616
9544.0,-4.2137,176.6303
9554.0,-3.9466,176.0711
9564.0,-3.9237,176.2306
9574.0,-3.8702,176.4098
9584.0,-3.4885,176.5351
9594.0,-3.3588,176.5912
9604.0,-3.1145,176.6678
9614.0,-2.9618,176.3258
9624.0,-2.3969,176.4158
9634.0,-2.1374,176.6475
9644.0,-2.0305,175.9473
9654.0,-1.6641,176.5028
9664.0,-1.145,176.1934
9674.0,-1.0229,176.373
9684.0,-0.4885,176.3252
9694.0,-0.084,176.256
9704.0,0.2672,176.6944
9714.0,0.4656,176.5936
9724.0,0.916,176.3782
9734.0,1.3206,176.7058
9744.0,1.626,176.2731
9754.0,1.9008,176.6271
9764.0,2.3511,176.213
9774.0,2.771,176.3843
9784.0,3.0534,176.5624
9794.0,3.1985,176.1274
9804.0,3.5878,176.6319
9814.0,3.7405,176.4886
9824.0,3.7481,176.8535
9834.0,3.6489,177.0459
9844.0,3.7328,177.0675
9854.0,3.916,176.8809
9864.0,3.7481,176.678
9874.0,3.8626,176.9703
9884.0,3.8855,176.8295
9894.0,3.6794,176.3812
9904.0,3.5038,176.6319
9914.0,3.374,176.5535
9924.0,3.3053,176.7465
9934.0,3.3053,176.8401
9944.0,3.0687,176.7574
9954.0,2.8473,176.4272
9964.0,2.8321,176.8255
9974.0,2.6031,176.6147
9984.0,2.3435,176.5381
9994.0,1.8855,176.1972
10004.0,1.7176,176.7477
10014.0,1.5038,176.7563
10024.0,1.5573,176.4603
10034.0,0.9542,176.512
10044.0,0.771,176.9179
10054.0,0.2672,176.9654
10064.0,0.1527,177.0092
10074.0,-0.0382,176.8932
10084.0,-0.4198,176.4359
10094.0,-0.5802,176.8796
10104.0,-0.7099,176.6384
10114.0,-1.1908,176.9887
10124.0,-0.9313,176.8718
10134.0,-1.3282,176.5196
10144.0,-1.2672,176.6115
10154.0,-1.5267,176.5059
10164.0,-1.4733,176.7164
10174.0,-1.8092,176.4551
10184.0,-1.5954,176.4635
10194.0,-1.7176,176.4228
10204.0,-1.5573,176.3344
10214.0,-1.2366,176.5225
10224.0,-1.5115,176.4505
10234.0,-1.3282,176.6692
10244.0,-1.2824,176.2674
10254.0,-1.313,176.4781
10264.0,-1.1145,176.7064
10274.0,-1.145,176.3338
10284.0,-0.9389,176.3219
10294.0,-0.8015,176.3759
10304.0,-0.9466,176.3695
10314.0,-0.5649,176.31
10324.0,-0.3206,176.4663
10334.0,-0.2748,176.2309
10344.0,-0.3206,176.1969
10354.0,0.0305,176.5347
10364.0,0.0382,176.5196
10374.0,0.313,176.2677
10384.0,0.4809,176.5139
10394.0,0.3206,176.2235
10404.0,0.8015,176.3578
10414.0,1.0687,176.3895
10424.0,1.0992,176.557
10434.0,1.1756,177.0004
10444.0,0.8855,177.016
10454.0,1.2137,176.4593
10464.0,1.084,176.3557
10474.0,1.2519,176.5381
10484.0,1.1985,176.8372
10494.0,1.145,176.3785
10504.0,1.374,176.7115
10514.0,0.9771,176.9492
10524.0,0.7786,176.7702
10534.0,1.1832,176.7864
10544.0,1.1679,176.9227
10554.0,0.9466,176.8341
10564.0,0.9084,176.6047
10574.0,1.0153,176.4413
10584.0,1.1221,176.3954
10594.0,1.2443,176.521
10604.0,0.9237,176.5916
10614.0,0.7176,176.6762
10624.0,0.7939,176.9714
10634.0,0.5267,176.6758
10644.0,0.6489,176.5967
10654.0,0.5802,176.3172
10664.0,0.4809,176.4855
10674.0,1.0,176.1972
10684.0,0.5878,176.6179
10694.0,0.4656,176.678
10704.0,0.5954,176.4271
10714.0,0.6412,176.7949
10724.0,0.855,176.765
10734.0,0.458,176.4741
10744.0,0.4198,176.3947
10754.0,0.5573,176.3586
10764.0,0.2519,176.4747
10774.0,0.3893,176.5719
10784.0,0.3969,176.2734
10794.0,0.542,176.4254
10804.0,0.374,176.6635
10814.0,0.2824,176.6319
10824.0,0.3435,176.402
10834.0,0.3435,176.2437
10844.0,0.2901,176.6581
10854.0,0.1756,176.0896
10864.0,0.1756,176.6492
10874.0,0.1832,176.6638
10884.0,0.4504,176.9168
10894.0,0.1298,176.9093
10904.0,-0.0763,176.8232
10914.0,-0.0153,176.6014
10924.0,0.2443,176.4377
10934.0,0.1298,176.4809
10944.0,0.145,176.296
10954.0,0.2901,176.48
10964.0,0.4962,176.4097
10974.0,0.4122,176.3086
10984.0,0.626,176.5136
10994.0,0.4351,176.6637
11004.0,0.3435,176.1841
11014.0,0.5496,176.3342
11024.0,0.4962,176.8746
11034.0,0.5954,176.6427
11044.0,0.8244,176.4931
11054.0,0.7252,176.5449
11064.0,0.5725,176.4677
11074.0,0.7023,176.3679
11084.0,0.6947,176.402
11094.0,1.0153,176.5226
11104.0,1.0153,176.456
11114.0,0.771,176.4315
11124.0,0.8779,176.3894
11134.0,1.0458,176.4962
11144.0,0.8244,176.456
11154.0,0.8931,176.7087
11164.0,0.7557,176.7111
11174.0,0.5344,176.666
11184.0,0.4656,176.9534
11194.0,0.2214,176.3077
11204.0,0.3664,176.3945
11214.0,0.4275,176.2765
11224.0,0.6107,176.7327
11234.0,0.1832,176.7085
11244.0,0.2595,176.7271
11254.0,0.2061,176.7311
11264.0,0.0382,176.6008
11274.0,-0.1908,176.3959
11284.0,0.0687,176.5838
11294.0,0.1756,176.5173
11304.0,-0.0382,176.6802
11314.0,-0.084,176.4896
11324.0,0.0992,176.5208
11334.0,0.0076,176.5533
11344.0,0.145,176.5326
11354.0,0.0992,176.4911
11364.0,0.0763,176.6736
11374.0,0.3206,176.5767
11384.0,0.3511,176.5271
11394.0,0.2061,176.5114
11404.0,0.3435,176.6773
11414.0,0.4275,176.4933
11424.0,0.5496,176.343
11434.0,0.5496,176.5305
11444.0,0.4656,176.8124
11454.0,0.5038,176.7124
11464.0,0.5954,176.3722
11474.0,0.5725,176.382
11484.0,0.4809,176.5669
11494.0,0.5344,176.599
11504.0,0.8168,176.4601
11514.0,0.6947,176.4703
11524.0,0.5802,176.6987
11534.0,0.7328,176.5122
11544.0,0.4885,176.8325
11554.0,0.6412,176.682
11564.0,0.9466,176.3708
11574.0,0.8092,176.4376
11584.0,0.5802,176.8955
11594.0,0.8397,176.5439
11604.0,0.4427,176.4967
11614.0,0.5725,176.4027
11624.0,0.7252,176.2372
11634.0,0.6107,176.4026
11644.0,0.6412,176.7743
11654.0,0.3053,176.4479
11664.0,0.6183,176.3783
11674.0,0.4809,176.605
11684.0,0.542,176.5752
11694.0,0.5191,176.6254
11704.0,0.5344,176.5853
11714.0,0.4504,176.4489
11724.0,0.3893,176.3989
11734.0,0.6031,176.5764
11744.0,0.4198,176.7476
11754.0,0.5191,176.4751
11764.0,0.5038,176.4385
11774.0,0.3206,176.7291
11784.0,0.6718,176.5722
11794.0,0.542,176.7545
11804.0,0.3053,176.4541
11814.0,0.3893,176.3706
11824.0,0.313,176.4996
11834.0,0.3282,176.7941
11844.0,0.2901,176.7688
11854.0,0.2901,176.5381
11864.0,0.3435,176.7175
11874.0,0.4122,176.6082
11884.0,0.626,176.5461
11894.0,0.3664,176.7228
11904.0,0.4656,176.7307
11914.0,0.3053,176.636
11924.0,0.6183,176.4185
11934.0,0.5344,176.2616
11944.0,0.4809,176.2929
11954.0,0.3435,176.6458
11964.0,0.6412,176.3688
11974.0,0.5573,176.6901
11984.0,0.5878,176.6154
11994.0,0.6412,176.6294
12004.0,0.6031,176.4902
12014.0,0.5573,176.4917
12024.0,0.2824,176.5491
12034.0,0.771,176.9268
12044.0,0.542,176.6426
12054.0,0.5115,176.2771
12064.0,0.6412,176.7108
12074.0,0.6336,176.5899
12084.0,0.5649,176.4637
12094.0,0.4198,176.8109
12104.0,0.3817,176.4332
12114.0,0.5115,176.5703
12124.0,0.1527,176.3869
12134.0,0.3282,176.4706
12144.0,0.0687,176.2365
12154.0,0.2672,176.2653
12164.0,0.4198,176.8063
12174.0,0.2061,176.5968
12184.0,0.3817,176.5603
12194.0,0.3664,176.6619
12204.0,-0.1069,176.735
12214.0,0.1832,176.6458
12224.0,0.1985,176.4645
12234.0,0.1908,176.33
12244.0,0.1145,176.6129
12254.0,0.4198,176.7388
12264.0,0.2366,176.4828
12274.0,-0.0687,176.8648
12284.0,0.1221,176.8478
12294.0,0.0,176.6384
12304.0,0.0153,176.636
12314.0,-0.0916,176.1418
12324.0,-0.0534,176.6138
12334.0,0.1221,176.3957
12344.0,-0.0153,176.8799
12354.0,0.0076,176.8634
12364.0,-0.2748,176.6066
12374.0,-0.0229,176.8024
12384.0,-0.0763,176.4911
12394.0,0.0992,176.5074
12404.0,0.1527,176.2873
12414.0,0.2519,176.6294
12424.0,0.2443,176.2643
12434.0,0.3893,176.5816
12444.0,0.2824,176.5073
12454.0,0.2977,176.5267
12464.0,0.4504,176.4115
12474.0,0.6107,176.3679
12484.0,0.4733,176.5486
12494.0,0.3969,176.3412
12504.0,0.6489,176.4306
12514.0,0.7252,176.125
12524.0,0.8244,176.6238
12534.0,0.8931,176.6581
12544.0,0.9237,176.8464
12554.0,0.6794,176.6082
12564.0,0.8702,176.5739
12574.0,1.1221,176.3728
12584.0,1.0916,176.6054
12594.0,1.0382,176.4017
12604.0,1.1527,176.4175
12614.0,1.2595,176.563
12624.0,1.0458,176.5105
12634.0,1.0458,176.6867
12644.0,1.0076,176.5909
12654.0,1.084,176.6682
12664.0,1.145,176.8945
12674.0,1.2977,176.421
12684.0,1.0916,176.6054
12694.0,0.916,176.5871
12704.0,0.8321,176.4845
12714.0,0.7252,176.5716
12724.0,0.9695,176.5134
12734.0,0.7176,176.692
12744.0,0.4198,176.4973
12754.0,0.4351,176.4211
12764.0,0.5115,176.8636
12774.0,0.2824,176.8326
12784.0,0.2519,176.9243
12794.0,0.0305,176.787
12804.0,-0.0687,176.6057
12814.0,0.084,176.7883
12824.0,0.1679,176.9689
12834.0,-0.1908,176.5557
12844.0,-0.1374,176.5882
12854.0,-0.2672,176.5432
12864.0,-0.3969,176.3191
12874.0,-0.374,176.7402
12884.0,-0.3664,176.7684
12894.0,-0.084,176.4359
12904.0,-0.3511,176.6647
12914.0,-0.313,176.4908
12924.0,-0.2214,176.7965
12934.0,-0.2443,176.4359
12944.0,-0.1145,176.4404
12954.0,0.0153,176.4687
12964.0,0.084,176.7659
12974.0,-0.0076,176.077
12984.0,0.3511,176.3122
12994.0,0.3053,176.382
13004.0,0.4885,176.3831
13014.0,0.5038,176.3109
13024.0,0.458,176.4749
13034.0,0.6489,176.4861
13044.0,0.6107,176.6327
13054.0,0.8702,176.7016
13064.0,0.9313,176.4617
13074.0,0.5878,176.596
13084.0,0.687,176.8512
13094.0,0.687,176.8746
13104.0,0.6947,176.4263
13114.0,0.7634,176.7093
13124.0,0.8168,176.8949
13134.0,0.7099,176.5919
13144.0,0.687,176.696
13154.0,0.4198,176.6804
13164.0,0.5649,176.6609
13174.0,0.7023,176.6377
13184.0,0.4427,176.6335
13194.0,0.4427,176.7696
13204.0,0.5344,176.6245
13214.0,0.5038,176.5789
13224.0,0.4656,176.4592
13234.0,0.5038,176.3586
13244.0,0.5344,176.7059
13254.0,0.5496,176.7619
13264.0,0.3359,176.5909
13274.0,0.3969,176.3028
13284.0,0.2901,176.5192
13294.0,0.6031,176.7067
13304.0,0.542,176.2376
13314.0,0.6031,176.185
13324.0,0.7557,176.8802
13334.0,0.7634,176.1256
13344.0,0.7786,176.6311
13354.0,0.7023,176.8557
13364.0,0.8092,176.7319
13374.0,0.9542,176.5556
13384.0,0.8473,176.8278
13394.0,0.6794,176.767
13404.0,0.8321,176.7106
13414.0,1.0534,176.0966
13424.0,0.6336,176.4959
13434.0,0.5954,176.2361
13444.0,0.9771,176.6278
13454.0,0.8092,176.8655
13464.0,1.1374,176.5339
13474.0,0.8168,176.8294
13484.0,0.9466,176.4237
13494.0,0.8321,176.547
13504.0,0.9313,176.5487
13514.0,1.0687,176.7616
13524.0,1.2443,176.0848
13534.0,1.1374,176.1572
13544.0,1.0534,176.6425
13554.0,0.5954,176.8576
13564.0,0.7557,177.0335
13574.0,0.6718,176.6433
13584.0,0.4351,176.7514
13594.0,0.4351,176.6475
13604.0,0.6031,176.6897
13614.0,0.3359,176.4463
13624.0,0.458,176.6861
13634.0,0.1298,177.0497
13644.0,0.0076,177.184
13654.0,-0.1374,176.636
13664.0,-0.1069,176.6583
13674.0,0.0,176.2662
13684.0,-0.0534,176.6757
13694.0,-0.1069,176.6095
13704.0,-0.2595,176.3631
13714.0,-0.2595,176.5141
13724.0,-0.3817,176.6165
13734.0,-0.1221,176.6778
13744.0,-0.3893,176.6457
13754.0,-0.5267,176.3352
13764.0,-0.4351,176.3593
13774.0,-0.5496,176.0441
13784.0,-0.3282,176.6048
13794.0,-0.2214,176.2155
13804.0,-0.1756,176.2243
13814.0,-0.1298,176.2288
13824.0,-0.1145,176.7079
13834.0,-0.084,176.726
13844.0,-0.3206,176.5813
13854.0,0.0305,176.3659
13864.0,0.0305,176.3454
13874.0,0.3282,176.6302
13884.0,0.2137,176.4736
13894.0,0.5573,176.4783
13904.0,0.3511,176.6074
13914.0,0.3511,176.5591
13924.0,0.5115,176.6516
13934.0,0.5954,176.3358
13944.0,0.6565,176.6518
13954.0,0.8779,176.4931
13964.0,0.9313,176.685
13974.0,0.687,176.7629
13984.0,0.5954,176.7087
13994.0,0.8244,176.8682
14004.0,0.8321,176.6286
14014.0,0.8092,176.4856
14024.0,0.8015,176.3728
14034.0,0.8015,176.6724
14044.0,0.7405,176.9238
14054.0,0.6107,176.339
14064.0,0.8244,176.5506
14074.0,0.6336,176.8064
14084.0,0.3664,176.7574
14094.0,0.5802,176.558
14104.0,0.6489,176.664
14114.0,0.5573,176.3104
14124.0,0.4122,176.4714
14134.0,0.374,176.5678
14144.0,0.7176,176.3817
14154.0,0.6565,176.6828
14164.0,0.4046,176.4046
14174.0,0.4427,176.5865
14184.0,0.3282,176.7981
14194.0,0.5038,176.5217
14204.0,0.5878,176.3475
14214.0,0.4198,176.5102
14224.0,0.374,176.6028
14234.0,0.4427,176.5203
14244.0,0.3282,176.525
14254.0,0.2519,176.6065
14264.0,0.3664,176.627
14274.0,0.7023,176.6736
14284.0,0.7023,176.5115
14294.0,0.7023,176.323
14304.0,0.313,176.6138
14314.0,0.6718,176.6048
14324.0,0.6794,176.4185
14334.0,0.7786,176.6237
14344.0,0.916,176.684
14354.0,0.8092,176.1915
14364.0,1.0229,176.7062
14374.0,0.9618,176.4499
14384.0,0.8702,176.4298
14394.0,1.2137,176.5115
14404.0,0.9237,176.318
14414.0,1.1603,176.5132
14424.0,0.9237,176.6828
14434.0,0.9924,176.9104
14444.0,1.0611,176.595
14454.0,0.8931,176.7267
14464.0,0.9847,176.4833
14474.0,0.7557,176.631
14484.0,0.9008,176.2692
14494.0,0.9008,176.7295
14504.0,0.8702,176.5753
14514.0,0.7023,176.4948
14524.0,0.7786,176.5095
14534.0,0.7176,176.7391
14544.0,0.6794,176.5826
14554.0,0.3817,176.3077
14564.0,0.5038,176.5424
14574.0,0.6565,176.7856
14584.0,0.5496,176.4333
14594.0,0.3969,176.8002
14604.0,0.4962,176.4993
14614.0,0.2366,176.7263
14624.0,0.0763,176.8347
14634.0,0.1145,176.5137
14644.0,-0.2901,176.3543
14654.0,0.0153,176.5917
14664.0,-0.2214,176.4979
14674.0,-0.4275,176.4546
14684.0,-0.2519,176.5093
14694.0,-0.0992,176.547
14704.0,-0.1985,176.8018
14714.0,-0.3053,176.5945
14724.0,-0.3893,176.7548
14734.0,-0.4733,176.3413
14744.0,-0.4351,176.5208
14754.0,-0.3206,176.5478
14764.0,-0.4046,176.2234
14774.0,-0.4122,176.7092
14784.0,-0.1603,176.4586
14794.0,-0.1908,176.5482
14804.0,-0.4351,176.5436
14814.0,-0.0687,176.1024
14824.0,-0.2748,176.7082
14834.0,0.0153,176.5102
14844.0,0.0153,176.4438
14854.0,0.0534,176.1859
14864.0,0.3588,176.6946
14874.0,0.1679,176.8232
14884.0,0.1985,176.4314
14894.0,0.5038,176.814
14904.0,0.458,176.5942
14914.0,0.687,176.0281
14924.0,0.7099,176.3127
14934.0,0.5496,176.7937
14944.0,0.7328,177.0661
14954.0,0.7023,176.7279
14964.0,0.9771,176.834
14974.0,0.7099,176.7778
14984.0,0.6336,176.5184
14994.0,0.6336,176.5419
15004.0,0.6489,176.4122
