t_ms,pwm,enc_izq,enc_der
864.0,0.0,0.0,0.0
874.0,0.0,0.0,0.0
884.0,0.0,0.0,0.0
894.0,0.0,0.0,0.0
904.0,0.0,0.0,0.0
914.0,0.0,0.0,0.0
924.0,0.0,0.0,0.0
934.0,0.0,0.0,0.0
944.0,0.0,0.0,0.0
954.0,0.0,0.0,0.0
964.0,0.0,0.0,0.0
974.0,0.0,0.0,0.0
984.0,0.0,0.0,0.0
994.0,0.0,0.0,0.0
1004.0,0.0,0.0,0.0
1014.0,0.0,0.0,0.0
1024.0,0.0,0.0,0.0
1034.0,0.0,0.0,0.0
1044.0,0.0,0.0,0.0
1054.0,0.0,0.0,0.0
1064.0,0.0,0.0,0.0
1074.0,0.0,0.0,0.0
1084.0,0.0,0.0,0.0
1094.0,0.0,0.0,0.0
1104.0,0.0,0.0,0.0
1114.0,0.0,0.0,0.0
1124.0,0.0,0.0,0.0
1134.0,0.0,0.0,0.0
1144.0,0.0,0.0,0.0
1154.0,0.0,0.0,0.0
1164.0,0.0,0.0,0.0
1174.0,0.0,0.0,0.0
1184.0,0.0,0.0,0.0
1194.0,0.0,0.0,0.0
1204.0,0.0,0.0,0.0
1214.0,0.0,0.0,0.0
1224.0,0.0,0.0,0.0
1234.0,0.0,0.0,0.0
1244.0,0.0,0.0,0.0
1254.0,0.0,0.0,0.0
1264.0,0.0,0.0,0.0
1274.0,0.0,0.0,0.0
1284.0,0.0,0.0,0.0
1294.0,0.0,0.0,0.0
1304.0,0.0,0.0,0.0
1314.0,0.0,0.0,0.0
1324.0,0.0,0.0,0.0
1334.0,0.0,0.0,0.0
1344.0,0.0,0.0,0.0
1354.0,0.0,0.0,0.0
1364.0,0.0,0.0,0.0
1374.0,0.0,0.0,0.0
1384.0,0.0,0.0,0.0
1394.0,0.0,0.0,0.0
1404.0,0.0,0.0,0.0
1414.0,0.0,0.0,0.0
1424.0,0.0,0.0,0.0
1434.0,0.0,0.0,0.0
1444.0,0.0,0.0,0.0
1454.0,0.0,0.0,0.0
1464.0,0.0,0.0,0.0
1474.0,0.0,0.0,0.0
1484.0,0.0,0.0,0.0
1494.0,0.0,0.0,0.0
1504.0,5.0,0.0,0.0
1514.0,5.0,0.0,0.0
1524.0,5.0,0.0,0.0
1534.0,5.0,0.0,0.0
1544.0,5.0,0.0,0.0
1554.0,5.0,0.0,0.0
1564.0,5.0,0.0,0.0
1574.0,5.0,0.0,0.0
1584.0,5.0,0.0,0.0
1594.0,5.0,0.0,0.0
1604.0,5.0,0.0,0.0
1614.0,5.0,0.0,0.0
1624.0,5.0,0.0,0.0
1634.0,5.0,0.0,0.0
1644.0,5.0,0.0,0.0
1654.0,5.0,0.0,0.0
1664.0,5.0,0.0,0.0
1674.0,5.0,0.0,0.0
1684.0,5.0,0.0,0.0
1694.0,5.0,0.0,0.0
1704.0,5.0,0.0,0.0
1714.0,5.0,0.0,0.0
1724.0,5.0,0.0,0.0
1734.0,5.0,0.0,0.0
1744.0,5.0,0.0,0.0
1754.0,5.0,0.0,0.0
1764.0,5.0,0.0,0.0
1774.0,5.0,0.0,0.0
1784.0,5.0,0.0,0.0
1794.0,5.0,0.0,0.0
1804.0,5.0,0.0,0.0
1814.0,5.0,0.0,0.0
1824.0,5.0,0.0,0.0
1834.0,5.0,0.0,0.0
1844.0,5.0,0.0,0.0
1854.0,5.0,0.0,0.0
1864.0,5.0,0.0,0.0
1874.0,5.0,0.0,0.0
1884.0,5.0,0.0,0.0
1894.0,5.0,0.0,0.0
1904.0,5.0,0.0,0.0
1914.0,5.0,0.0,0.0
1924.0,5.0,0.0,0.0
1934.0,5.0,0.0,0.0
1944.0,5.0,0.0,0.0
1954.0,5.0,0.0,0.0
1964.0,5.0,0.0,0.0
1974.0,5.0,0.0,0.0
1984.0,5.0,0.0,0.0
1994.0,5.0,0.0,0.0
2004.0,5.0,0.0,0.0
2014.0,5.0,0.0,0.0
2024.0,5.0,0.0,0.0
2034.0,5.0,0.0,0.0
2044.0,5.0,0.0,0.0
2054.0,5.0,0.0,0.0
2064.0,5.0,0.0,0.0
2074.0,5.0,0.0,0.0
2084.0,5.0,0.0,0.0
2094.0,5.0,0.0,0.0
2104.0,5.0,0.0,0.0
2114.0,5.0,0.0,0.0
2124.0,5.0,0.0,0.0
2134.0,5.0,0.0,0.0
2144.0,5.0,0.0,0.0
2154.0,5.0,0.0,0.0
2164.0,5.0,0.0,0.0
2174.0,5.0,0.0,0.0
2184.0,5.0,0.0,0.0
2194.0,5.0,0.0,0.0
2204.0,5.0,0.0,0.0
2214.0,5.0,0.0,0.0
2224.0,5.0,0.0,0.0
2234.0,5.0,0.0,0.0
2244.0,5.0,0.0,0.0
2254.0,5.0,0.0,0.0
2264.0,5.0,0.0,0.0
2274.0,5.0,0.0,0.0
2284.0,5.0,0.0,0.0
2294.0,5.0,0.0,0.0
2304.0,5.0,0.0,0.0
2314.0,5.0,0.0,0.0
2324.0,5.0,0.0,0.0
2334.0,5.0,0.0,0.0
2344.0,5.0,0.0,0.0
2354.0,5.0,0.0,0.0
2364.0,5.0,0.0,0.0
2374.0,5.0,0.0,0.0
2384.0,5.0,0.0,0.0
2394.0,5.0,0.0,0.0
2404.0,5.0,0.0,0.0
2414.0,5.0,0.0,0.0
2424.0,5.0,0.0,0.0
2434.0,5.0,0.0,0.0
2444.0,5.0,0.0,0.0
2454.0,5.0,0.0,0.0
2464.0,5.0,0.0,0.0
2474.0,5.0,0.0,0.0
2484.0,5.0,0.0,0.0
2494.0,5.0,0.0,0.0
2504.0,5.0,0.0,0.0
2514.0,5.0,0.0,0.0
2524.0,5.0,0.0,0.0
2534.0,5.0,0.0,0.0
2544.0,5.0,0.0,0.0
2554.0,5.0,0.0,0.0
2564.0,5.0,0.0,0.0
2574.0,5.0,0.0,0.0
2584.0,5.0,0.0,0.0
2594.0,5.0,0.0,0.0
2604.0,5.0,0.0,0.0
2614.0,5.0,0.0,0.0
2624.0,5.0,0.0,0.0
2634.0,5.0,0.0,0.0
2644.0,5.0,0.0,0.0
2654.0,5.0,0.0,0.0
2664.0,5.0,0.0,0.0
2674.0,5.0,0.0,0.0
2684.0,5.0,0.0,0.0
2694.0,5.0,0.0,0.0
2704.0,5.0,0.0,0.0
2714.0,5.0,0.0,0.0
2724.0,5.0,0.0,0.0
2734.0,5.0,0.0,0.0
2744.0,5.0,0.0,0.0
2754.0,5.0,0.0,0.0
2764.0,5.0,0.0,0.0
2774.0,5.0,0.0,0.0
2784.0,5.0,0.0,0.0
2794.0,5.0,0.0,0.0
2804.0,5.0,0.0,0.0
2814.0,5.0,0.0,0.0
2824.0,5.0,0.0,0.0
2834.0,5.0,0.0,0.0
2844.0,5.0,0.0,0.0
2854.0,5.0,0.0,0.0
2864.0,5.0,0.0,0.0
2874.0,5.0,0.0,0.0
2884.0,5.0,0.0,0.0
2894.0,5.0,0.0,0.0
2904.0,5.0,0.0,0.0
2914.0,5.0,0.0,0.0
2924.0,5.0,0.0,0.0
2934.0,5.0,0.0,0.0
2944.0,5.0,0.0,0.0
2954.0,5.0,0.0,0.0
2964.0,5.0,0.0,0.0
2974.0,5.0,0.0,0.0
2984.0,5.0,0.0,0.0
2994.0,5.0,0.0,0.0
3004.0,10.0,0.0,0.0
3014.0,10.0,0.0,0.0
3024.0,10.0,0.0,0.0
3034.0,10.0,0.0,0.0
3044.0,10.0,0.0,0.0
3054.0,10.0,0.0,0.0
3064.0,10.0,0.0,0.0
3074.0,10.0,0.0,0.0
3084.0,10.0,0.0,0.0
3094.0,10.0,0.0,0.0
3104.0,10.0,0.0,0.0
3114.0,10.0,0.0,0.0
3124.0,10.0,0.0,0.0
3134.0,10.0,0.0,0.0
3144.0,10.0,0.0,0.0
3154.0,10.0,0.0,0.0
3164.0,10.0,0.0,0.0
3174.0,10.0,0.0,0.0
3184.0,10.0,0.0,0.0
3194.0,10.0,0.0,0.0
3204.0,10.0,0.0,0.0
3214.0,10.0,0.0,0.0
3224.0,10.0,0.0,0.0
3234.0,10.0,0.0,0.0
3244.0,10.0,0.0,0.0
3254.0,10.0,0.0,0.0
3264.0,10.0,0.0,0.0
3274.0,10.0,0.0,0.0
3284.0,10.0,0.0,0.0
3294.0,10.0,0.0,0.0
3304.0,10.0,0.0,0.0
3314.0,10.0,0.0,0.0
3324.0,10.0,0.0,0.0
3334.0,10.0,0.0,0.0
3344.0,10.0,0.0,0.0
3354.0,10.0,0.0,0.0
3364.0,10.0,0.0,0.0
3374.0,10.0,0.0,0.0
3384.0,10.0,0.0,0.0
3394.0,10.0,0.0,0.0
3404.0,10.0,0.0,0.0
3414.0,10.0,0.0,0.0
3424.0,10.0,0.0,0.0
3434.0,10.0,0.0,0.0
3444.0,10.0,0.0,0.0
3454.0,10.0,0.0,0.0
3464.0,10.0,0.0,0.0
3474.0,10.0,0.0,0.0
3484.0,10.0,0.0,0.0
3494.0,10.0,0.0,0.0
3504.0,10.0,0.0,0.0
3514.0,10.0,0.0,0.0
3524.0,10.0,0.0,0.0
3534.0,10.0,0.0,0.0
3544.0,10.0,0.0,0.0
3554.0,10.0,0.0,0.0
3564.0,10.0,0.0,0.0
3574.0,10.0,0.0,0.0
3584.0,10.0,0.0,0.0
3594.0,10.0,0.0,0.0
3604.0,10.0,0.0,0.0
3614.0,10.0,0.0,0.0
3624.0,10.0,0.0,0.0
3634.0,10.0,0.0,0.0
3644.0,10.0,0.0,0.0
3654.0,10.0,0.0,0.0
3664.0,10.0,0.0,0.0
3674.0,10.0,0.0,0.0
3684.0,10.0,0.0,0.0
3694.0,10.0,0.0,0.0
3704.0,10.0,0.0,0.0
3714.0,10.0,0.0,0.0
3724.0,10.0,0.0,0.0
3734.0,10.0,0.0,0.0
3744.0,10.0,0.0,0.0
3754.0,10.0,0.0,0.0
3764.0,10.0,0.0,0.0
3774.0,10.0,0.0,0.0
3784.0,10.0,0.0,0.0
3794.0,10.0,0.0,0.0
3804.0,10.0,0.0,0.0
3814.0,10.0,0.0,0.0
3824.0,10.0,0.0,0.0
3834.0,10.0,0.0,0.0
3844.0,10.0,0.0,0.0
3854.0,10.0,0.0,0.0
3864.0,10.0,0.0,0.0
3874.0,10.0,0.0,0.0
3884.0,10.0,0.0,0.0
3894.0,10.0,0.0,0.0
3904.0,10.0,0.0,0.0
3914.0,10.0,0.0,0.0
3924.0,10.0,0.0,0.0
3934.0,10.0,0.0,0.0
3944.0,10.0,0.0,0.0
3954.0,10.0,0.0,0.0
3964.0,10.0,0.0,0.0
3974.0,10.0,0.0,0.0
3984.0,10.0,0.0,0.0
3994.0,10.0,0.0,0.0
4004.0,10.0,0.0,0.0
4014.0,10.0,0.0,0.0
4024.0,10.0,0.0,0.0
4034.0,10.0,0.0,0.0
4044.0,10.0,0.0,0.0
4054.0,10.0,0.0,0.0
4064.0,10.0,0.0,0.0
4074.0,10.0,0.0,0.0
4084.0,10.0,0.0,0.0
4094.0,10.0,0.0,0.0
4104.0,10.0,0.0,0.0
4114.0,10.0,0.0,0.0
4124.0,10.0,0.0,0.0
4134.0,10.0,0.0,0.0
4144.0,10.0,0.0,0.0
4154.0,10.0,0.0,0.0
4164.0,10.0,0.0,0.0
4174.0,10.0,0.0,0.0
4184.0,10.0,0.0,0.0
4194.0,10.0,0.0,0.0
4204.0,10.0,0.0,0.0
4214.0,10.0,0.0,0.0
4224.0,10.0,0.0,0.0
4234.0,10.0,0.0,0.0
4244.0,10.0,0.0,0.0
4254.0,10.0,0.0,0.0
4264.0,10.0,0.0,0.0
4274.0,10.0,0.0,0.0
4284.0,10.0,0.0,0.0
4294.0,10.0,0.0,0.0
4304.0,10.0,0.0,0.0
4314.0,10.0,0.0,0.0
4324.0,10.0,0.0,0.0
4334.0,10.0,0.0,0.0
4344.0,10.0,0.0,0.0
4354.0,10.0,0.0,0.0
4364.0,10.0,0.0,0.0
4374.0,10.0,0.0,0.0
4384.0,10.0,0.0,0.0
4394.0,10.0,0.0,0.0
4404.0,10.0,0.0,0.0
4414.0,10.0,0.0,0.0
4424.0,10.0,0.0,0.0
4434.0,10.0,0.0,0.0
4444.0,10.0,0.0,0.0
4454.0,10.0,0.0,0.0
4464.0,10.0,0.0,0.0
4474.0,10.0,0.0,0.0
4484.0,10.0,0.0,0.0
4494.0,10.0,0.0,0.0
4504.0,15.0,0.0,0.0
4514.0,15.0,0.0,0.0
4524.0,15.0,0.0,0.0
4534.0,15.0,0.0,0.0
4544.0,15.0,0.0,0.0
4554.0,15.0,0.0,0.0
4564.0,15.0,0.0,0.0
4574.0,15.0,0.0,0.0
4584.0,15.0,0.0,0.0
4594.0,15.0,0.0,0.0
4604.0,15.0,0.0,0.0
4614.0,15.0,0.0,0.0
4624.0,15.0,0.0,0.0
4634.0,15.0,0.0,0.0
4644.0,15.0,0.0,0.0
4654.0,15.0,0.0,0.0
4664.0,15.0,0.0,0.0
4674.0,15.0,0.0,0.0
4684.0,15.0,0.0,0.0
4694.0,15.0,0.0,0.0
4704.0,15.0,0.0,0.0
4714.0,15.0,0.0,0.0
4724.0,15.0,0.0,0.0
4734.0,15.0,0.0,0.0
4744.0,15.0,0.0,0.0
4754.0,15.0,0.0,0.0
4764.0,15.0,0.0,0.0
4774.0,15.0,0.0,0.0
4784.0,15.0,0.0,0.0
4794.0,15.0,0.0,0.0
4804.0,15.0,0.0,0.0
4814.0,15.0,0.0,0.0
4824.0,15.0,0.0,0.0
4834.0,15.0,0.0,0.0
4844.0,15.0,0.0,0.0
4854.0,15.0,0.0,0.0
4864.0,15.0,0.0,0.0
4874.0,15.0,0.0,0.0
4884.0,15.0,0.0,0.0
4894.0,15.0,0.0,0.0
4904.0,15.0,0.0,0.0
4914.0,15.0,0.0,0.0
4924.0,15.0,0.0,0.0
4934.0,15.0,0.0,0.0
4944.0,15.0,0.0,0.0
4954.0,15.0,0.0,0.0
4964.0,15.0,0.0,0.0
4974.0,15.0,0.0,0.0
4984.0,15.0,0.0,0.0
4994.0,15.0,0.0,0.0
5004.0,15.0,0.0,0.0
5014.0,15.0,0.0,0.0
5024.0,15.0,0.0,0.0
5034.0,15.0,0.0,0.0
5044.0,15.0,0.0,0.0
5054.0,15.0,0.0,0.0
5064.0,15.0,0.0,0.0
5074.0,15.0,0.0,0.0
5084.0,15.0,0.0,0.0
5094.0,15.0,0.0,0.0
5104.0,15.0,0.0,0.0
5114.0,15.0,0.0,0.0
5124.0,15.0,0.0,0.0
5134.0,15.0,0.0,0.0
5144.0,15.0,0.0,0.0
5154.0,15.0,0.0,0.0
5164.0,15.0,0.0,0.0
5174.0,15.0,0.0,0.0
5184.0,15.0,0.0,0.0
5194.0,15.0,0.0,0.0
5204.0,15.0,0.0,0.0
5214.0,15.0,0.0,0.0
5224.0,15.0,0.0,0.0
5234.0,15.0,0.0,0.0
5244.0,15.0,0.0,0.0
5254.0,15.0,0.0,0.0
5264.0,15.0,0.0,0.0
5274.0,15.0,0.0,0.0
5284.0,15.0,0.0,0.0
5294.0,15.0,0.0,0.0
5304.0,15.0,0.0,0.0
5314.0,15.0,0.0,0.0
5324.0,15.0,0.0,0.0
5334.0,15.0,0.0,0.0
5344.0,15.0,0.0,0.0
5354.0,15.0,0.0,0.0
5364.0,15.0,0.0,0.0
5374.0,15.0,0.0,0.0
5384.0,15.0,0.0,0.0
5394.0,15.0,0.0,0.0
5404.0,15.0,0.0,0.0
5414.0,15.0,0.0,0.0
5424.0,15.0,0.0,0.0
5434.0,15.0,0.0,0.0
5444.0,15.0,0.0,0.0
5454.0,15.0,0.0,0.0
5464.0,15.0,0.0,0.0
5474.0,15.0,0.0,0.0
5484.0,15.0,0.0,0.0
5494.0,15.0,0.0,0.0
5504.0,15.0,0.0,0.0
5514.0,15.0,0.0,0.0
5524.0,15.0,0.0,0.0
5534.0,15.0,0.0,0.0
5544.0,15.0,0.0,0.0
5554.0,15.0,0.0,0.0
5564.0,15.0,0.0,0.0
5574.0,15.0,0.0,0.0
5584.0,15.0,0.0,0.0
5594.0,15.0,0.0,0.0
5604.0,15.0,0.0,0.0
5614.0,15.0,0.0,0.0
5624.0,15.0,0.0,0.0
5634.0,15.0,0.0,0.0
5644.0,15.0,0.0,0.0
5654.0,15.0,0.0,0.0
5664.0,15.0,0.0,0.0
5674.0,15.0,0.0,0.0
5684.0,15.0,0.0,0.0
5694.0,15.0,0.0,0.0
5704.0,15.0,0.0,0.0
5714.0,15.0,0.0,0.0
5724.0,15.0,0.0,0.0
5734.0,15.0,0.0,0.0
5744.0,15.0,0.0,0.0
5754.0,15.0,0.0,0.0
5764.0,15.0,0.0,0.0
5774.0,15.0,0.0,0.0
5784.0,15.0,0.0,0.0
5794.0,15.0,0.0,0.0
5804.0,15.0,0.0,0.0
5814.0,15.0,0.0,0.0
5824.0,15.0,0.0,0.0
5834.0,15.0,0.0,0.0
5844.0,15.0,0.0,0.0
5854.0,15.0,0.0,0.0
5864.0,15.0,0.0,0.0
5874.0,15.0,0.0,0.0
5884.0,15.0,0.0,0.0
5894.0,15.0,0.0,0.0
5904.0,15.0,0.0,0.0
5914.0,15.0,0.0,0.0
5924.0,15.0,0.0,0.0
5934.0,15.0,0.0,0.0
5944.0,15.0,0.0,0.0
5954.0,15.0,0.0,0.0
5964.0,15.0,0.0,0.0
5974.0,15.0,0.0,0.0
5984.0,15.0,0.0,0.0
5994.0,15.0,0.0,0.0
6004.0,20.0,0.0,0.0
6014.0,20.0,0.0,0.0
6024.0,20.0,0.0,0.0
6034.0,20.0,0.0,0.0
6044.0,20.0,1.0,0.0
6054.0,20.0,1.0,0.0
6064.0,20.0,1.0,0.0
6074.0,20.0,2.0,0.0
6084.0,20.0,2.0,0.0
6094.0,20.0,3.0,0.0
6104.0,20.0,3.0,0.0
6114.0,20.0,4.0,0.0
6124.0,20.0,4.0,0.0
6134.0,20.0,5.0,0.0
6144.0,20.0,5.0,0.0
6154.0,20.0,6.0,0.0
6164.0,20.0,7.0,0.0
6174.0,20.0,7.0,0.0
6184.0,20.0,8.0,0.0
6194.0,20.0,8.0,0.0
6204.0,20.0,8.0,0.0
6214.0,20.0,8.0,0.0
6224.0,20.0,9.0,0.0
6234.0,20.0,9.0,0.0
6244.0,20.0,9.0,0.0
6254.0,20.0,10.0,0.0
6264.0,20.0,10.0,0.0
6274.0,20.0,10.0,0.0
6284.0,20.0,11.0,0.0
6294.0,20.0,11.0,0.0
6304.0,20.0,11.0,0.0
6314.0,20.0,11.0,0.0
6324.0,20.0,11.0,0.0
6334.0,20.0,11.0,0.0
6344.0,20.0,11.0,0.0
6354.0,20.0,11.0,0.0
6364.0,20.0,11.0,0.0
6374.0,20.0,11.0,0.0
6384.0,20.0,11.0,0.0
6394.0,20.0,11.0,0.0
6404.0,20.0,11.0,0.0
6414.0,20.0,11.0,0.0
6424.0,20.0,11.0,0.0
6434.0,20.0,11.0,0.0
6444.0,20.0,11.0,0.0
6454.0,20.0,11.0,0.0
6464.0,20.0,11.0,0.0
6474.0,20.0,11.0,0.0
6484.0,20.0,11.0,0.0
6494.0,20.0,11.0,0.0
6504.0,20.0,11.0,0.0
6514.0,20.0,11.0,0.0
6524.0,20.0,11.0,0.0
6534.0,20.0,11.0,0.0
6544.0,20.0,11.0,0.0
6554.0,20.0,11.0,0.0
6564.0,20.0,11.0,0.0
6574.0,20.0,11.0,0.0
6584.0,20.0,11.0,0.0
6594.0,20.0,11.0,0.0
6604.0,20.0,11.0,0.0
6614.0,20.0,11.0,0.0
6624.0,20.0,11.0,0.0
6634.0,20.0,11.0,0.0
6644.0,20.0,11.0,0.0
6654.0,20.0,11.0,0.0
6664.0,20.0,11.0,0.0
6674.0,20.0,11.0,0.0
6684.0,20.0,11.0,0.0
6694.0,20.0,11.0,0.0
6704.0,20.0,11.0,0.0
6714.0,20.0,11.0,0.0
6724.0,20.0,11.0,0.0
6734.0,20.0,11.0,0.0
6744.0,20.0,11.0,0.0
6754.0,20.0,11.0,0.0
6764.0,20.0,11.0,0.0
6774.0,20.0,11.0,0.0
6784.0,20.0,11.0,0.0
6794.0,20.0,11.0,0.0
6804.0,20.0,11.0,0.0
6814.0,20.0,11.0,0.0
6824.0,20.0,11.0,0.0
6834.0,20.0,11.0,0.0
6844.0,20.0,11.0,0.0
6854.0,20.0,11.0,0.0
6864.0,20.0,11.0,0.0
6874.0,20.0,11.0,0.0
6884.0,20.0,11.0,0.0
6894.0,20.0,11.0,0.0
6904.0,20.0,11.0,0.0
6914.0,20.0,11.0,0.0
6924.0,20.0,11.0,0.0
6934.0,20.0,11.0,0.0
6944.0,20.0,11.0,0.0
6954.0,20.0,11.0,0.0
6964.0,20.0,11.0,0.0
6974.0,20.0,11.0,0.0
6984.0,20.0,11.0,0.0
6994.0,20.0,11.0,0.0
7004.0,20.0,11.0,0.0
7014.0,20.0,11.0,0.0
7024.0,20.0,11.0,0.0
7034.0,20.0,11.0,0.0
7044.0,20.0,11.0,0.0
7054.0,20.0,11.0,0.0
7064.0,20.0,11.0,0.0
7074.0,20.0,11.0,0.0
7084.0,20.0,11.0,0.0
7094.0,20.0,11.0,0.0
7104.0,20.0,11.0,0.0
7114.0,20.0,11.0,0.0
7124.0,20.0,11.0,0.0
7134.0,20.0,11.0,0.0
7144.0,20.0,11.0,0.0
7154.0,20.0,11.0,0.0
7164.0,20.0,11.0,0.0
7174.0,20.0,11.0,0.0
7184.0,20.0,11.0,0.0
7194.0,20.0,11.0,0.0
7204.0,20.0,11.0,0.0
7214.0,20.0,11.0,0.0
7224.0,20.0,11.0,0.0
7234.0,20.0,11.0,0.0
7244.0,20.0,11.0,0.0
7254.0,20.0,11.0,0.0
7264.0,20.0,11.0,0.0
7274.0,20.0,11.0,0.0
7284.0,20.0,11.0,0.0
7294.0,20.0,11.0,0.0
7304.0,20.0,11.0,0.0
7314.0,20.0,11.0,0.0
7324.0,20.0,11.0,0.0
7334.0,20.0,11.0,0.0
7344.0,20.0,11.0,0.0
7354.0,20.0,11.0,0.0
7364.0,20.0,11.0,0.0
7374.0,20.0,11.0,0.0
7384.0,20.0,11.0,0.0
7394.0,20.0,11.0,0.0
7404.0,20.0,11.0,0.0
7414.0,20.0,11.0,0.0
7424.0,20.0,11.0,0.0
7434.0,20.0,11.0,0.0
7444.0,20.0,11.0,0.0
7454.0,20.0,11.0,0.0
7464.0,20.0,11.0,0.0
7474.0,20.0,11.0,0.0
7484.0,20.0,11.0,0.0
7494.0,20.0,11.0,0.0
7504.0,25.0,11.0,0.0
7514.0,25.0,11.0,0.0
7524.0,25.0,11.0,0.0
7534.0,25.0,11.0,0.0
7544.0,25.0,11.0,1.0
7554.0,25.0,11.0,1.0
7564.0,25.0,11.0,1.0
7574.0,25.0,11.0,2.0
7584.0,25.0,11.0,2.0
7594.0,25.0,11.0,2.0
7604.0,25.0,11.0,3.0
7614.0,25.0,11.0,3.0
7624.0,25.0,11.0,3.0
7634.0,25.0,11.0,3.0
7644.0,25.0,11.0,4.0
7654.0,25.0,11.0,4.0
7664.0,25.0,11.0,5.0
7674.0,25.0,11.0,5.0
7684.0,25.0,11.0,6.0
7694.0,25.0,11.0,6.0
7704.0,25.0,11.0,7.0
7714.0,25.0,11.0,7.0
7724.0,25.0,11.0,7.0
7734.0,25.0,11.0,8.0
7744.0,25.0,11.0,8.0
7754.0,25.0,11.0,8.0
7764.0,25.0,11.0,9.0
7774.0,25.0,11.0,9.0
7784.0,25.0,11.0,9.0
7794.0,25.0,11.0,10.0
7804.0,25.0,11.0,10.0
7814.0,25.0,11.0,10.0
7824.0,25.0,11.0,11.0
7834.0,25.0,11.0,11.0
7844.0,25.0,11.0,11.0
7854.0,25.0,11.0,12.0
7864.0,25.0,11.0,12.0
7874.0,25.0,11.0,13.0
7884.0,25.0,11.0,13.0
7894.0,25.0,11.0,13.0
7904.0,25.0,11.0,14.0
7914.0,25.0,11.0,15.0
7924.0,25.0,11.0,15.0
7934.0,25.0,11.0,16.0
7944.0,25.0,11.0,16.0
7954.0,25.0,11.0,17.0
7964.0,25.0,11.0,17.0
7974.0,25.0,11.0,18.0
7984.0,25.0,11.0,18.0
7994.0,25.0,11.0,19.0
8004.0,25.0,11.0,19.0
8014.0,25.0,11.0,20.0
8024.0,25.0,11.0,20.0
8034.0,25.0,11.0,21.0
8044.0,25.0,11.0,21.0
8054.0,25.0,11.0,22.0
8064.0,25.0,11.0,22.0
8074.0,25.0,11.0,22.0
8084.0,25.0,11.0,23.0
8094.0,25.0,11.0,23.0
8104.0,25.0,11.0,24.0
8114.0,25.0,11.0,24.0
8124.0,25.0,11.0,24.0
8134.0,25.0,11.0,25.0
8144.0,25.0,11.0,25.0
8154.0,25.0,11.0,26.0
8164.0,25.0,11.0,26.0
8174.0,25.0,11.0,26.0
8184.0,25.0,11.0,27.0
8194.0,25.0,11.0,27.0
8204.0,25.0,11.0,28.0
8214.0,25.0,11.0,28.0
8224.0,25.0,11.0,29.0
8234.0,25.0,11.0,29.0
8244.0,25.0,11.0,29.0
8254.0,25.0,11.0,30.0
8264.0,25.0,11.0,30.0
8274.0,25.0,11.0,31.0
8284.0,25.0,11.0,31.0
8294.0,25.0,11.0,32.0
8304.0,25.0,11.0,32.0
8314.0,25.0,11.0,33.0
8324.0,25.0,11.0,33.0
8334.0,25.0,11.0,34.0
8344.0,25.0,11.0,34.0
8354.0,25.0,11.0,34.0
8364.0,25.0,11.0,35.0
8374.0,25.0,11.0,35.0
8384.0,25.0,11.0,35.0
8394.0,25.0,11.0,36.0
8404.0,25.0,11.0,36.0
8414.0,25.0,11.0,36.0
8424.0,25.0,11.0,37.0
8434.0,25.0,11.0,37.0
8444.0,25.0,11.0,38.0
8454.0,25.0,11.0,38.0
8464.0,25.0,11.0,38.0
8474.0,25.0,11.0,39.0
8484.0,25.0,11.0,39.0
8494.0,25.0,11.0,40.0
8504.0,25.0,11.0,40.0
8514.0,25.0,11.0,41.0
8524.0,25.0,11.0,41.0
8534.0,25.0,11.0,42.0
8544.0,25.0,11.0,42.0
8554.0,25.0,11.0,43.0
8564.0,25.0,11.0,43.0
8574.0,25.0,11.0,44.0
8584.0,25.0,11.0,44.0
8594.0,25.0,11.0,45.0
8604.0,25.0,11.0,45.0
8614.0,25.0,11.0,46.0
8624.0,25.0,11.0,46.0
8634.0,25.0,11.0,47.0
8644.0,25.0,11.0,47.0
8654.0,25.0,11.0,47.0
8664.0,25.0,11.0,48.0
8674.0,25.0,11.0,48.0
8684.0,25.0,11.0,49.0
8694.0,25.0,11.0,49.0
8704.0,25.0,11.0,50.0
8714.0,25.0,11.0,50.0
8724.0,25.0,11.0,50.0
8734.0,25.0,11.0,51.0
8744.0,25.0,11.0,51.0
8754.0,25.0,11.0,52.0
8764.0,25.0,11.0,52.0
8774.0,25.0,11.0,52.0
8784.0,25.0,11.0,53.0
8794.0,25.0,11.0,53.0
8804.0,25.0,11.0,54.0
8814.0,25.0,11.0,54.0
8824.0,25.0,11.0,55.0
8834.0,25.0,11.0,55.0
8844.0,25.0,11.0,55.0
8854.0,25.0,11.0,56.0
8864.0,25.0,11.0,56.0
8874.0,25.0,11.0,57.0
8884.0,25.0,11.0,57.0
8894.0,25.0,11.0,58.0
8904.0,25.0,11.0,59.0
8914.0,25.0,11.0,59.0
8924.0,25.0,11.0,59.0
8934.0,25.0,11.0,60.0
8944.0,25.0,11.0,60.0
8954.0,25.0,11.0,61.0
8964.0,25.0,11.0,61.0
8974.0,25.0,11.0,62.0
8984.0,25.0,11.0,62.0
8994.0,25.0,11.0,62.0
9004.0,30.0,11.0,63.0
9014.0,30.0,11.0,63.0
9024.0,30.0,11.0,64.0
9034.0,30.0,11.0,65.0
9044.0,30.0,11.0,65.0
9054.0,30.0,11.0,66.0
9064.0,30.0,12.0,67.0
9074.0,30.0,12.0,68.0
9084.0,30.0,13.0,69.0
